"COG-ID","date"
"QEUH-3D5E6ED",2022.2767123287672
"QEUH-3D5F0DF",2022.2739726027398
"QEUH-3D5F2D9",2022.2767123287672
"QEUH-3DB4427",2022.3013698630136
"QEUH-3DB95C5",2022.3013698630136
"QEUH-3DB996F",2022.3068493150686
"QEUH-3DB9B2D",2022.309589041096
"QEUH-3DB9DAF",2022.3068493150686
"QEUH-3DB9DBE",2022.309589041096
"QEUH-3DBA44F",2022.304109589041
"QEUH-3DBA5D3",2022.3068493150686
"QEUH-3DBA6D0",2022.3068493150686
"QEUH-3DBA88F",2022.309589041096
"QEUH-3DBF2E6",2022.3123287671233
"QEUH-3DBF43B",2022.3068493150686
"QEUH-3DBF5CF",2022.309589041096
"QEUH-3DC839C",2022.309589041096
"QEUH-3DC8A79",2022.3150684931506
"QEUH-3DC8AF1",2022.3123287671233
"QEUH-3DC8C64",2022.3123287671233
"QEUH-3DC9234",2022.309589041096
"QEUH-3DD264B",2022.317808219178
"QEUH-3DD27FD",2022.3150684931506
"QEUH-3DD346E",2022.3150684931506
"QEUH-3DD550F",2022.3123287671233
"QEUH-3DD55E1",2022.3150684931506
"QEUH-3DD5709",2022.3123287671233
"QEUH-3DDA731",2022.3150684931506
"QEUH-3DDA7E6",2022.317808219178
"QEUH-3DDCC03",2022.3150684931506
"QEUH-3DDCD5B",2022.3205479452056
"QEUH-3DDCF0A",2022.3123287671233
"QEUH-3DE0000",2022.3150684931506
"QEUH-3DE0316",2022.3150684931506
"QEUH-3DE260C",2022.323287671233
"QEUH-3DE2806",2022.317808219178
"QEUH-3DE296D",2022.317808219178
"QEUH-3DE29C7",2022.317808219178
"QEUH-3DE2BEF",2022.317808219178
"QEUH-3DE9A54",2022.3260273972603
"QEUH-3DEB07E",2022.323287671233
"QEUH-3DEB454",2022.323287671233
"QEUH-3DEE5B8",2022.3287671232877
"QEUH-3DEE9CB",2022.3287671232877
"QEUH-3D62868",2022.282191780822
"QEUH-3D628FF",2022.2794520547945
"QEUH-3D62929",2022.2794520547945
"QEUH-3D64532",2022.2794520547945
"QEUH-3D645AB",2022.2767123287672
"QEUH-3D647A5",2022.2767123287672
"QEUH-3D66011",2022.2767123287672
"QEUH-3D6658B",2022.2794520547945
"QEUH-3D6CDD8",2022.282191780822
"QEUH-3D6CF0F",2022.282191780822
"QEUH-3D6E41D",2022.2794520547945
"QEUH-3D6E477",2022.2794520547945
"QEUH-3D6E662",2022.2849315068493
"QEUH-3D6F4EF",2022.282191780822
"QEUH-3D71E28",2022.2849315068493
"QEUH-3D721E2",2022.2794520547945
"QEUH-3D722EF",2022.2876712328766
"QEUH-3D77B85",2022.2849315068493
"QEUH-3D7BAEE",2022.2849315068493
"QEUH-3D7BC42",2022.2849315068493
"QEUH-3D7D4FD",2022.2876712328766
"QEUH-3D7D536",2022.2849315068493
"QEUH-3D834F4",2022.2931506849316
"QEUH-3D848F7",2022.2931506849316
"QEUH-3D84903",2022.2931506849316
"QEUH-3D84912",2022.2931506849316
"QEUH-3D84A6A",2022.2931506849316
"QEUH-3D8D3EE",2022.2931506849316
"QEUH-3D8D515",2022.295890410959
"QEUH-3D96D8A",2022.2986301369863
"QEUH-3D96EE1",2022.295890410959
"QEUH-3D97017",2022.2931506849316
"QEUH-3D97080",2022.295890410959
"QEUH-3D970BD",2022.295890410959
"QEUH-3D97554",2022.2931506849316
"QEUH-3D97563",2022.2931506849316
"QEUH-3D978C4",2022.295890410959
"QEUH-3D97A0A",2022.295890410959
"QEUH-3D97C8C",2022.2986301369863
"QEUH-3D98025",2022.2931506849316
"QEUH-3D981C8",2022.2931506849316
"QEUH-3DEFCEF",2022.3287671232877
"QEUH-3DF586A",2022.3342465753424
"QEUH-3DF5C22",2022.331506849315
"QEUH-3DF5E1D",2022.331506849315
"QEUH-3DF6070",2022.3342465753424
"QEUH-3DF62A7",2022.331506849315
"QEUH-3DFC39F",2022.33698630137
"QEUH-3DFC9D9",2022.33698630137
"QEUH-3DFCAC7",2022.3397260273973
"QEUH-3DFCBA6",2022.3397260273973
"QEUH-3DFCD73",2022.33698630137
"QEUH-3DFCE70",2022.33698630137
"QEUH-3DFCE9E",2022.3397260273973
"QEUH-3DFCEBC",2022.33698630137
"QEUH-3E00458",2022.3342465753424
"QEUH-3E00F66",2022.33698630137
"QEUH-3E01008",2022.3424657534247
"QEUH-3E010DB",2022.3397260273973
"QEUH-3E0124E",2022.3397260273973
"QEUH-3E013B4",2022.33698630137
