"COG-ID","date"
"OXON-F79CB4",2021.1698630136987
"OXON-F79CF0",2021.1698630136987
"OXON-F79FD9",2021.164383561644
"OXON-F7A08A",2021.1671232876713
"OXON-F7A14B",2021.1698630136987
"OXON-F7A1D2",2021.1698630136987
"OXON-F7A20C",2021.1698630136987
"OXON-F7A3DC",2021.1753424657534
"OXON-F7A688",2021.172602739726
"OXON-F7A7B2",2021.1671232876713
"OXON-F7A7C1",2021.1671232876713
"OXON-F7A7EF",2021.1698630136987
"OXON-F7A9BC",2021.1808219178083
"OXON-F7AC1D",2021.1808219178083
"OXON-F7ACB3",2021.1808219178083
"OXON-F7ADED",2021.1780821917807
"OXON-F7AE08",2021.1780821917807
"OXON-F7C8EA",2021.1917808219177
"OXON-F7C9AB",2021.1917808219177
"OXON-F7CA5D",2021.1890410958904
"OXON-F7CA6C",2021.186301369863
"OXON-F7CBA5",2021.1424657534246
"OXON-F7CC48",2021.2
"OXON-F7CCB1",2021.2
"OXON-F7CD72",2021.2
"OXON-F7CD81",2021.2027397260274
"OXON-F7CE33",2021.2
"OXON-F7CEBB",2021.2
"OXON-F7CEF7",2021.2
"OXON-F7CF12",2021.2
"OXON-F7D087",2021.1972602739727
"OXON-F7D0D2",2021.1972602739727
"OXON-F7D236",2021.2027397260274
"OXON-F7D2AF",2021.2
"OXON-F7D3AC",2021.194520547945
"OXON-F7D4A9",2021.1917808219177
"OXON-F7D4E5",2021.1917808219177
"OXON-F7D6FE",2021.186301369863
"OXON-F7D728",2021.186301369863
"OXON-F7D7A0",2021.186301369863
"OXON-F7D95F",2021.194520547945
"OXON-F7DA10",2021.194520547945
"OXON-F7DA3E",2021.194520547945
"OXON-F7DAE3",2021.2027397260274
"OXON-F7DC0B",2021.2027397260274
"OXON-F7DCCF",2021.2191780821918
"OXON-F7DD62",2021.2164383561644
"OXON-F7DDDB",2021.2109589041097
"OXON-F7DE23",2021.2109589041097
"OXON-F7DFF3",2021.2082191780821
"OXON-F7E0D1",2021.2054794520548
"OXON-F7E0E0",2021.2082191780821
"OXON-F7E156",2021.2054794520548
"OXON-F7E183",2021.2082191780821
"OXON-F7E1ED",2021.2054794520548
"OXON-F7E323",2021.2191780821918
"OXON-F7E38D",2021.2191780821918
"OXON-F7E44E",2021.2191780821918
"OXON-F7E45D",2021.2164383561644
"OXON-F7E47B",2021.2191780821918
"OXON-F7E48A",2021.2191780821918
"OXON-F7E499",2021.2191780821918
"OXON-F7E4A8",2021.2191780821918
"OXON-F7E54B",2021.2164383561644
"OXON-F7E55A",2021.2164383561644
"OXON-F7E569",2021.2164383561644
"OXON-F7E745",2021.213698630137
"OXON-F7E806",2021.213698630137
"OXON-F7E8D9",2021.2356164383561
"OXON-F7E8F7",2021.2356164383561
"OXON-F7E9B8",2021.2301369863014
"OXON-F7EB94",2021.227397260274
"OXON-F7EBC1",2021.227397260274
"OXON-F7EC64",2021.2246575342465
"OXON-F7EC91",2021.227397260274
"OXON-F7ED34",2021.2219178082191
"OXON-F7ED43",2021.2219178082191
"OXON-F7EE04",2021.2246575342465
"OXON-F7EEB9",2021.2219178082191
"OXON-F7EEC8",2021.2219178082191
"OXON-F7EED7",2021.2246575342465
"OXON-F7F03A",2021.172602739726
"OXON-F7F067",2021.1753424657534
"OXON-F7F2CB",2021.2301369863014
"OXON-F7F674",2021.1287671232876
"OXON-F7F771",2021.2438356164384
"OXON-F7F805",2021.2465753424658
"OXON-F7F920",2021.2410958904109
"OXON-F7F9B7",2021.2410958904109
"OXON-F7F9C6",2021.2438356164384
"OXON-F7FC90",2021.2438356164384
"OXON-F7FD42",2021.2438356164384
"OXON-F7FDCA",2021.2383561643835
"OXON-F7FEE5",2021.2410958904109
"OXON-F80063",2021.2493150684932
"OXON-F800BE",2021.2602739726028
"OXON-F80124",2021.2575342465752
"OXON-F801AC",2021.2575342465752
"OXON-F8028B",2021.2383561643835
"OXON-F8033D",2021.2630136986302
"OXON-F8035B",2021.2602739726028
"OXON-F803E2",2021.2575342465752
"OXON-F80494",2021.2438356164384
"OXON-F80555",2021.2602739726028
"OXON-F805A0",2021.2602739726028
"OXON-F8077D",2021.2602739726028
"OXON-F8078C",2021.2602739726028
"OXON-F8085C",2021.2520547945205
"OXON-F8087A",2021.2520547945205
"OXON-F808F2",2021.2630136986302
"OXON-F80B62",2021.2657534246575
"OXON-F80B71",2021.268493150685
"OXON-F80C14",2021.2712328767122
"OXON-F80C32",2021.2712328767122
"OXON-F80D20",2021.0958904109589
"OXON-F80F48",2021.0246575342467
"OXON-F80F66",2021.027397260274
"OXON-F811AB",2021.0684931506848
"OXON-F8128A",2021.027397260274
"OXON-F8133C",2021.268493150685
"OXON-F81387",2021.295890410959
"OXON-F813B4",2021.2712328767122
"OXON-F813C3",2021.2767123287672
"OXON-F813E1",2021.295890410959
"OXON-F813F0",2021.282191780822
"OXON-F81439",2021.2712328767122
"OXON-F81457",2021.2767123287672
"OXON-F81466",2021.2986301369863
"OXON-F81475",2021.2931506849316
"OXON-F814B1",2021.2739726027398
"OXON-F814C0",2021.2767123287672
"OXON-F814FD",2021.282191780822
"OXON-F81545",2021.268493150685
"OXON-F81581",2021.2986301369863
"OXON-F815DC",2021.2794520547945
"OXON-F815EB",2021.295890410959
"OXON-F815FA",2021.2931506849316
"OXON-F81606",2021.2986301369863
"OXON-F81642",2021.268493150685
"OXON-F8168E",2021.3013698630136
"OXON-F816BB",2021.2739726027398
"OXON-F81730",2021.2739726027398
"OXON-F8174F",2021.2739726027398
"OXON-F8176D",2021.2876712328766
"OXON-F8177C",2021.2849315068493
"OXON-F8178B",2021.2849315068493
"OXON-F817F4",2021.282191780822
"OXON-F8185B",2021.2767123287672
"OXON-F81879",2021.2986301369863
"OXON-F81ADD",2021.3013698630136
"OXON-F81AEC",2021.323287671233
"OXON-F81B07",2021.317808219178
"OXON-F81B16",2021.3205479452056
"OXON-F81B25",2021.309589041096
"OXON-F81B43",2021.3068493150686
"OXON-F81BDA",2021.3150684931506
"OXON-F81C40",2021.3150684931506
"OXON-F81CB9",2021.3150684931506
"OXON-F81CE6",2021.317808219178
"OXON-F81D2F",2021.3068493150686
"OXON-F81D3E",2021.3013698630136
"OXON-F81D5C",2021.3260273972603
"OXON-F81D7A",2021.3260273972603
"OXON-F81DA7",2021.323287671233
"OXON-F81DB6",2021.3260273972603
"OXON-F81E2C",2021.3342465753424
"OXON-F81ED1",2021.3260273972603
"OXON-F81F47",2021.3287671232877
"OXON-F81F56",2021.33698630137
"OXON-F81F65",2021.3342465753424
"OXON-F81F92",2021.3287671232877
"OXON-F81FCF",2021.3342465753424
"OXON-F81FED",2021.345205479452
"OXON-F82007",2021.3424657534247
"OXON-F8208F",2021.3534246575343
"OXON-F8209E",2021.3643835616438
"OXON-F820AD",2021.3561643835617
"OXON-F820BC",2021.358904109589
"OXON-F820E9",2021.3479452054794
"OXON-F82104",2021.3616438356164
"OXON-F82122",2021.3479452054794
"OXON-F82131",2021.3616438356164
"OXON-F82140",2021.358904109589
"OXON-F821AA",2021.3561643835617
"OXON-F821E6",2021.3643835616438
"OXON-F82210",2021.3780821917808
"OXON-F8222F",2021.3780821917808
"OXON-F8226B",2021.372602739726
"OXON-F8230E",2021.3808219178081
"OXON-F8232C",2021.372602739726
"OXON-F82395",2021.372602739726
"OXON-F82702",2021.4219178082192
"OXON-F827C6",2021.4191780821918
"OXON-F8284B",2021.4027397260274
"OXON-F82939",2021.4191780821918
"OXON-F829C0",2021.4
"OXON-F82D1F",2021.4136986301369
"OXON-F82F64",2021.3972602739725
"OXON-F82FA0",2021.4082191780822
"OXON-F8317C",2021.3890410958904
"OXON-F831D6",2021.3945205479451
"OXON-F832C4",2021.4136986301369
"OXON-F832E2",2021.3890410958904
"OXON-F8333A",2021.4136986301369
"OXON-F8383B",2021.4438356164383
"OXON-F83859",2021.4383561643835
"OXON-F83974",2021.4356164383562
"OXON-F84B7D",2020.8715846994535
"OXON-F84B9B",2020.931693989071
"OXON-F84C3E",2020.8333333333333
"OXON-F84C5C",2020.8743169398906
"OXON-F8483A",2020.9071038251366
"OXON-F84A34",2020.8333333333333
"OXON-F84A9E",2020.931693989071
"OXON-F8515C",2021.4493150684932
"OXON-F84EA1",2021.454794520548
"OXON-F8755E",2020.931693989071
"OXON-F87E80",2021.4520547945206
"OXON-F8806B",2021.4712328767123
"OXON-F883AE",2021.4767123287672
"OXON-F8849C",2021.4493150684932
"OXON-F8857B",2021.4712328767123
"OXON-F886C3",2021.4767123287672
"OXON-F8A05A",2020.9754098360656
"OXON-F89AE4",2020.9590163934427
"OXON-F89B5A",2020.9180327868853
"OXON-F89D36",2020.8497267759562
"OXON-F89D54",2020.9153005464482
"OXON-F89DFA",2021.0767123287671
"OXON-F89ED9",2020.9754098360656
"OXON-F8A54C",2020.9726775956285
"OXON-F8A62B",2020.931693989071
"OXON-F8A1B1",2020.931693989071
"OXON-F8A227",2020.964480874317
"OXON-F8A351",2020.967213114754
"OXON-F8A412",2020.9426229508197
"OXON-F8A4C7",2020.9426229508197
"OXON-F8AB4A",2020.8989071038252
"OXON-F8ABC2",2020.896174863388
"OXON-F8A852",2020.9125683060108
"OXON-F8A9C8",2020.8989071038252
"OXON-F8B217",2020.9699453551912
"OXON-F8B226",2020.931693989071
"OXON-F8ADCC",2020.9153005464482
"OXON-F8B04A",2020.9153005464482
"OXON-F8B077",2020.9071038251366
"OXON-F8B280",2020.9071038251366
"OXON-F8B2BD",2020.8989071038252
"OXON-F8B305",2020.9071038251366
"OXON-F8B323",2020.8989071038252
"OXON-F8B43F",2020.896174863388
"OXON-F8B5E1",2020.8934426229507
"OXON-F8B6DF",2020.860655737705
"OXON-F8BCFB",2020.9699453551912
"OXON-F8BDAD",2020.8989071038252
"OXON-F8BDDA",2020.877049180328
"OXON-F8C498",2021.490410958904
"OXON-F8C823",2021.4849315068493
"OXON-FA08B0",2021.495890410959
"OXON-FA067A",2021.4986301369863
"OXON-FA0D84",2020.8852459016393
"OXON-FA0EAF",2020.8852459016393
"OXON-FA0B3F",2020.8879781420765
"OXON-FA0BB7",2020.8524590163934
"OXON-FA170D",2020.9043715846994
"OXON-FA1D65",2020.9426229508197
"OXON-FA1EF9",2020.8715846994535
"OXON-FA36C2",2021.504109589041
"OXON-FA3F30",2020.8360655737704
"OXON-FA4324",2020.9918032786886
"OXON-FA6744",2020.8907103825136
"OXON-FA6DAC",2020.8825136612022
"OXON-FA6A5A",2020.8825136612022
"OXON-FA6AA5",2020.8989071038252
"OXON-FA6AE1",2020.8852459016393
"OXON-FA6B2A",2020.8989071038252
"OXON-FA6BC0",2020.8825136612022
"OXON-FA6CEB",2020.8879781420765
"OXON-FA6FF1",2020.879781420765
"OXON-FA702A",2020.8907103825136
"OXON-FA70DF",2020.9098360655737
"OXON-FA7743",2020.931693989071
"OXON-FA778F",2020.9344262295083
"OXON-FA78C8",2020.8743169398906
"OXON-FA7F87",2020.9726775956285
"OXON-FA7C80",2020.9125683060108
"OXON-FA7CDB",2020.9426229508197
"OXON-FA82F6",2020.9918032786886
"OXON-FA87AC",2020.9098360655737
"OXON-FA8979",2020.9726775956285
"OXON-FA8AEF",2020.9699453551912
